sample_id,speaker_id,text,text_rank,source_file_id,reference_file_id,source_wav,reference_wav,target_emotion,model_variant,intensity_mode,alpha,intensity_control,style_beta,rank_intensity,rank_src,rank_ref,rank_gap,speaker_cosine,speaker_ref_cosine,generated_wav,pair_type,emotion_acc,emotion_conf,emotion_ref_cosine,emotion_src_cosine,predicted_emotion,epoch
spk17_txt011_happy,17,Chapter ten a warm welcome.,11,0017_000011,0017_000711,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000011.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Happy/0017_000711.wav,Happy,epoch_00025,inferred,0.8,style,0.8,,,,,0.733721911907196,0.7651534080505371,,same_speaker_same_text,0.0,0.000118574098451,-0.1742706000804901,0.6082879304885864,sad,00025
spk17_txt011_sad,17,Chapter ten a warm welcome.,11,0017_000011,0017_001061,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000011.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Sad/0017_001061.wav,Sad,epoch_00025,inferred,0.8,style,0.8,,,,,0.7591922283172607,0.7555629014968872,,same_speaker_same_text,1.0,0.9994346499443054,0.9998842477798462,0.6153078079223633,sad,00025
spk17_txt011_surprise,17,Chapter ten a warm welcome.,11,0017_000011,0017_001411,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000011.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Surprise/0017_001411.wav,Surprise,epoch_00025,inferred,0.8,style,0.8,,,,,0.6231704354286194,0.6321197152137756,,same_speaker_same_text,0.0,0.0139898704364895,0.1518169939517974,-0.2590749263763428,happy,00025
spk17_txt012_angry,17,Her shoes were like fishes.,12,0017_000012,0017_000362,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000012.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Angry/0017_000362.wav,Angry,epoch_00025,inferred,0.8,style,0.8,,,,,0.7230047583580017,0.5846315026283264,,same_speaker_same_text,0.0,0.000320984981954,-0.415554404258728,0.8423831462860107,sad,00025
spk17_txt012_happy,17,Her shoes were like fishes.,12,0017_000012,0017_000712,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000012.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Happy/0017_000712.wav,Happy,epoch_00025,inferred,0.8,style,0.8,,,,,0.668087899684906,0.6055039763450623,,same_speaker_same_text,0.0,0.0001387976080877,-0.3343003988265991,0.1610629558563232,sad,00025
spk17_txt012_sad,17,Her shoes were like fishes.,12,0017_000012,0017_001062,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000012.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Sad/0017_001062.wav,Sad,epoch_00025,inferred,0.8,style,0.8,,,,,0.7488893270492554,0.7250859141349792,,same_speaker_same_text,1.0,0.9994383454322816,0.9999456405639648,0.1953595429658889,sad,00025
spk17_txt012_surprise,17,Her shoes were like fishes.,12,0017_000012,0017_001412,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000012.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Surprise/0017_001412.wav,Surprise,epoch_00025,inferred,0.8,style,0.8,,,,,0.7174335718154907,0.6143730282783508,,same_speaker_same_text,0.0,0.0195420663803815,0.0379005670547485,-0.308970034122467,sad,00025
spk17_txt013_angry,17,I have bunburyed all over goat on two separate occasions.,13,0017_000013,0017_000363,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000013.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Angry/0017_000363.wav,Angry,epoch_00025,inferred,0.8,style,0.8,,,,,0.8076256513595581,0.6851228475570679,,same_speaker_same_text,0.0,0.0001106364288716,-0.3026257455348968,0.2414890229701995,sad,00025
spk17_txt013_happy,17,I have bunburyed all over goat on two separate occasions.,13,0017_000013,0017_000713,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000013.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Happy/0017_000713.wav,Happy,epoch_00025,inferred,0.8,style,0.8,,,,,0.8027005195617676,0.760564923286438,,same_speaker_same_text,0.0,0.0001445566158508,-0.2653257548809051,0.074613831937313,sad,00025
spk17_txt013_sad,17,I have bunburyed all over goat on two separate occasions.,13,0017_000013,0017_001063,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000013.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Sad/0017_001063.wav,Sad,epoch_00025,inferred,0.8,style,0.8,,,,,0.8022516965866089,0.7506381273269653,,same_speaker_same_text,1.0,0.9994414448738098,0.9998433589935304,0.10075244307518,sad,00025
spk17_txt013_surprise,17,I have bunburyed all over goat on two separate occasions.,13,0017_000013,0017_001413,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000013.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Surprise/0017_001413.wav,Surprise,epoch_00025,inferred,0.8,style,0.8,,,,,0.8255248069763184,0.7642713785171509,,same_speaker_same_text,0.0,0.0003450268122833,-0.2864536046981811,-0.1038741394877433,sad,00025
spk17_txt014_angry,17,Annie please please don't hurt me!,14,0017_000014,0017_000364,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000014.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Angry/0017_000364.wav,Angry,epoch_00025,inferred,0.8,style,0.8,,,,,0.8094388246536255,0.7592014074325562,,same_speaker_same_text,1.0,0.99869567155838,0.9902849793434144,-0.3529847264289856,angry,00025
spk17_txt014_happy,17,Annie please please don't hurt me!,14,0017_000014,0017_000714,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000014.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Happy/0017_000714.wav,Happy,epoch_00025,inferred,0.8,style,0.8,,,,,0.7395375370979309,0.636661946773529,,same_speaker_same_text,1.0,0.9981252551078796,0.9797709584236144,-0.3560660481452942,happy,00025
spk17_txt014_sad,17,Annie please please don't hurt me!,14,0017_000014,0017_001064,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000014.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Sad/0017_001064.wav,Sad,epoch_00025,inferred,0.8,style,0.8,,,,,0.7759972810745239,0.7569999694824219,,same_speaker_same_text,1.0,0.9994256496429444,0.9996657967567444,-0.0937414392828941,sad,00025
spk17_txt014_surprise,17,Annie please please don't hurt me!,14,0017_000014,0017_001414,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000014.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Surprise/0017_001414.wav,Surprise,epoch_00025,inferred,0.8,style,0.8,,,,,0.7823961973190308,0.7641116380691528,,same_speaker_same_text,1.0,0.998745322227478,0.9927241802215576,-0.4570817649364471,surprise,00025
spk17_txt016_angry,17,"Mister share man, I move for a division.",16,0017_000016,0017_000366,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000016.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Angry/0017_000366.wav,Angry,epoch_00025,inferred,0.8,style,0.8,,,,,0.7956982254981995,0.7930952310562134,,same_speaker_same_text,0.0,0.000112942609121,-0.2999767661094665,0.2369385957717895,sad,00025
spk17_txt016_happy,17,"Mister share man, I move for a division.",16,0017_000016,0017_000716,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000016.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Happy/0017_000716.wav,Happy,epoch_00025,inferred,0.8,style,0.8,,,,,0.8138722777366638,0.6724154353141785,,same_speaker_same_text,0.0,0.0001777472789399,-0.2347342073917389,0.0431083217263221,sad,00025
spk17_txt016_sad,17,"Mister share man, I move for a division.",16,0017_000016,0017_001066,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000016.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Sad/0017_001066.wav,Sad,epoch_00025,inferred,0.8,style,0.8,,,,,0.8266633749008179,0.6535189151763916,,same_speaker_same_text,1.0,0.9994385838508606,0.9999658465385436,0.0940625295042991,sad,00025
spk17_txt016_surprise,17,"Mister share man, I move for a division.",16,0017_000016,0017_001416,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000016.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Surprise/0017_001416.wav,Surprise,epoch_00025,inferred,0.8,style,0.8,,,,,0.7116180062294006,0.6511281728744507,,same_speaker_same_text,0.0,0.0061397603712975,0.0913197696208953,-0.4588091969490051,happy,00025
spk17_txt019_angry,17,At the end of four.,19,0017_000019,0017_000369,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000019.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Angry/0017_000369.wav,Angry,epoch_00025,inferred,0.8,style,0.8,,,,,0.7408266067504883,0.7268167734146118,,same_speaker_same_text,0.0,0.0001134282574639,-0.4023981690406799,0.98305743932724,neutral,00025
spk17_txt019_happy,17,At the end of four.,19,0017_000019,0017_000719,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000019.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Happy/0017_000719.wav,Happy,epoch_00025,inferred,0.8,style,0.8,,,,,0.6764070987701416,0.4827520251274109,,same_speaker_same_text,0.0,7.523009116994217e-05,-0.4068910479545593,0.1639383137226104,sad,00025
spk17_txt019_sad,17,At the end of four.,19,0017_000019,0017_001069,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000019.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Sad/0017_001069.wav,Sad,epoch_00025,inferred,0.8,style,0.8,,,,,0.7344698309898376,0.7503708600997925,,same_speaker_same_text,1.0,0.999440371990204,0.9999154210090636,-0.0494451336562633,sad,00025
spk17_txt019_surprise,17,At the end of four.,19,0017_000019,0017_001419,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000019.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Surprise/0017_001419.wav,Surprise,epoch_00025,inferred,0.8,style,0.8,,,,,0.6557477712631226,0.4490392804145813,,same_speaker_same_text,1.0,0.8624405264854431,0.7480186223983765,-0.3766531348228454,surprise,00025
spk17_txt022_angry,17,And what are doves. And what are doves.,22,0017_000022,0017_000372,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000022.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Angry/0017_000372.wav,Angry,epoch_00025,inferred,0.8,style,0.8,,,,,0.8396591544151306,0.6992810964584351,,same_speaker_same_text,0.0,0.0001063301460817,-0.3457858264446258,0.9997186064720154,neutral,00025
spk17_txt022_happy,17,And what are doves. And what are doves.,22,0017_000022,0017_000722,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000022.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Happy/0017_000722.wav,Happy,epoch_00025,inferred,0.8,style,0.8,,,,,0.7855892181396484,0.6579228043556213,,same_speaker_same_text,0.0,0.0001173994387499,-0.1554497331380844,0.0059109618887305,sad,00025
spk17_txt022_sad,17,And what are doves. And what are doves.,22,0017_000022,0017_001072,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000022.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Sad/0017_001072.wav,Sad,epoch_00025,inferred,0.8,style,0.8,,,,,0.7697962522506714,0.7041199803352356,,same_speaker_same_text,1.0,0.9994409680366516,0.9998218417167664,-0.0375381745398044,sad,00025
spk17_txt022_surprise,17,And what are doves. And what are doves.,22,0017_000022,0017_001422,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000022.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Surprise/0017_001422.wav,Surprise,epoch_00025,inferred,0.8,style,0.8,,,,,0.7680023908615112,0.6362108588218689,,same_speaker_same_text,0.0,0.0005518095567822,-0.1051242873072624,-0.2219357192516327,happy,00025
spk17_txt023_angry,17,I thought you meant how old are you?,23,0017_000023,0017_000373,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000023.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Angry/0017_000373.wav,Angry,epoch_00025,inferred,0.8,style,0.8,,,,,0.8505028486251831,0.771003246307373,,same_speaker_same_text,0.0,0.0001071276710717,-0.3479374349117279,0.9896801710128784,neutral,00025
spk17_txt023_happy,17,I thought you meant how old are you?,23,0017_000023,0017_000723,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000023.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Happy/0017_000723.wav,Happy,epoch_00025,inferred,0.8,style,0.8,,,,,0.807003378868103,0.7253592014312744,,same_speaker_same_text,1.0,0.9989522695541382,0.9989615082740784,-0.2856277823448181,happy,00025
spk17_txt023_sad,17,I thought you meant how old are you?,23,0017_000023,0017_001073,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000023.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Sad/0017_001073.wav,Sad,epoch_00025,inferred,0.8,style,0.8,,,,,0.7986442446708679,0.7685544490814209,,same_speaker_same_text,1.0,0.999439299106598,0.9999434947967528,-0.0663608908653259,sad,00025
spk17_txt023_surprise,17,I thought you meant how old are you?,23,0017_000023,0017_001423,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000023.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Surprise/0017_001423.wav,Surprise,epoch_00025,inferred,0.8,style,0.8,,,,,0.6995851993560791,0.5681001543998718,,same_speaker_same_text,0.0,0.0010221162810921,0.1081929355859756,-0.3795541524887085,happy,00025
spk17_txt025_angry,17,She is now choosing skirt to wear.,25,0017_000025,0017_000375,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000025.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Angry/0017_000375.wav,Angry,epoch_00025,inferred,0.8,style,0.8,,,,,0.8171464204788208,0.7717472910881042,,same_speaker_same_text,1.0,0.9761121273040771,0.840799868106842,0.2021793872117996,angry,00025
spk17_txt025_happy,17,She is now choosing skirt to wear.,25,0017_000025,0017_000725,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000025.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Happy/0017_000725.wav,Happy,epoch_00025,inferred,0.8,style,0.8,,,,,0.7885382771492004,0.7435417771339417,,same_speaker_same_text,0.0,8.678760059410706e-05,-0.3323445320129394,0.1009682938456535,sad,00025
spk17_txt025_sad,17,She is now choosing skirt to wear.,25,0017_000025,0017_001075,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000025.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Sad/0017_001075.wav,Sad,epoch_00025,inferred,0.8,style,0.8,,,,,0.7707504034042358,0.7475245594978333,,same_speaker_same_text,1.0,0.9994378685951232,0.9999306797981262,-0.0664220079779625,sad,00025
spk17_txt025_surprise,17,She is now choosing skirt to wear.,25,0017_000025,0017_001425,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000025.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Surprise/0017_001425.wav,Surprise,epoch_00025,inferred,0.8,style,0.8,,,,,0.7022445797920227,0.7568202614784241,,same_speaker_same_text,1.0,0.9990290403366088,0.9989299774169922,-0.3978784680366516,surprise,00025
spk17_txt027_angry,17,Monster made a deep bow.,27,0017_000027,0017_000377,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000027.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Angry/0017_000377.wav,Angry,epoch_00025,inferred,0.8,style,0.8,,,,,0.7242525219917297,0.7749592065811157,,same_speaker_same_text,0.0,0.0001910662103909,-0.4641021192073822,0.6730511784553528,sad,00025
spk17_txt027_happy,17,Monster made a deep bow.,27,0017_000027,0017_000727,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000027.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Happy/0017_000727.wav,Happy,epoch_00025,inferred,0.8,style,0.8,,,,,0.691940426826477,0.6249911785125732,,same_speaker_same_text,0.0,0.0003683003014884,-0.1450070142745971,-0.1053582057356834,sad,00025
spk17_txt027_sad,17,Monster made a deep bow.,27,0017_000027,0017_001077,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000027.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Sad/0017_001077.wav,Sad,epoch_00025,inferred,0.8,style,0.8,,,,,0.694981038570404,0.7262203693389893,,same_speaker_same_text,1.0,0.9994202852249146,0.9997727274894714,-0.0056792669929564,sad,00025
spk17_txt027_surprise,17,Monster made a deep bow.,27,0017_000027,0017_001427,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000027.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Surprise/0017_001427.wav,Surprise,epoch_00025,inferred,0.8,style,0.8,,,,,0.7007351517677307,0.7323607206344604,,same_speaker_same_text,1.0,0.9989727735519408,0.9991065263748168,-0.4663601815700531,surprise,00025
spk17_txt029_angry,17,Rat came and replied on the leaves.,29,0017_000029,0017_000379,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000029.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Angry/0017_000379.wav,Angry,epoch_00025,inferred,0.8,style,0.8,,,,,0.7385754585266113,0.7882825136184692,,same_speaker_same_text,0.0,0.000135834357934,-0.35828298330307,0.9957849383354188,neutral,00025
spk17_txt029_happy,17,Rat came and replied on the leaves.,29,0017_000029,0017_000729,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000029.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Happy/0017_000729.wav,Happy,epoch_00025,inferred,0.8,style,0.8,,,,,0.7512051463127136,0.6353775262832642,,same_speaker_same_text,0.0,0.0023343740031123,-0.077213242650032,-0.2285250723361969,sad,00025
spk17_txt029_sad,17,Rat came and replied on the leaves.,29,0017_000029,0017_001079,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000029.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Sad/0017_001079.wav,Sad,epoch_00025,inferred,0.8,style,0.8,,,,,0.7246330976486206,0.7462760210037231,,same_speaker_same_text,1.0,0.9994415640830994,0.9999131560325624,-0.0757339671254158,sad,00025
spk17_txt029_surprise,17,Rat came and replied on the leaves.,29,0017_000029,0017_001429,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000029.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Surprise/0017_001429.wav,Surprise,epoch_00025,inferred,0.8,style,0.8,,,,,0.7685872912406921,0.5705805420875549,,same_speaker_same_text,0.0,0.0306812636554241,0.4912523031234741,-0.4584202468395233,happy,00025
spk17_txt030_angry,17,Must a name mean something?,30,0017_000030,0017_000380,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000030.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Angry/0017_000380.wav,Angry,epoch_00025,inferred,0.8,style,0.8,,,,,0.8076726198196411,0.7471489906311035,,same_speaker_same_text,0.0,0.0001008468461805,-0.421343058347702,0.0911289975047111,neutral,00025
spk17_txt030_happy,17,Must a name mean something?,30,0017_000030,0017_000730,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000030.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Happy/0017_000730.wav,Happy,epoch_00025,inferred,0.8,style,0.8,,,,,0.8221324682235718,0.7702749371528625,,same_speaker_same_text,0.0,0.0001289764331886,-0.3230712413787842,0.9977385401725768,sad,00025
spk17_txt030_sad,17,Must a name mean something?,30,0017_000030,0017_001080,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000030.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Sad/0017_001080.wav,Sad,epoch_00025,inferred,0.8,style,0.8,,,,,0.8249892592430115,0.7946351766586304,,same_speaker_same_text,1.0,0.9994227886199952,0.9998630881309508,0.996138036251068,sad,00025
spk17_txt030_surprise,17,Must a name mean something?,30,0017_000030,0017_001430,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000030.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Surprise/0017_001430.wav,Surprise,epoch_00025,inferred,0.8,style,0.8,,,,,0.7839708924293518,0.7124640941619873,,same_speaker_same_text,1.0,0.9990230798721312,0.9990710616111756,-0.3186746835708618,surprise,00025
spk17_txt033_angry,17,This used to be Jerry's occupation.,33,0017_000033,0017_000383,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Neutral/0017_000033.wav,/home/bashar/Study/PhD/Semester_3/Projects/StarGANv2VC/StarGANv2-VC/Data/ESD_DATA_24KHz/0017/Angry/0017_000383.wav,Angry,epoch_00025,inferred,0.8,style,0.8,,,,,0.8344496488571167,0.8814123868942261,,same_speaker_same_text,0.0,0.0002397040079813,-0.2275851964950561,0.9940204620361328,neutral,00025
